Ticker,Price,EPS,Book Value,Dividend per Share,Net Income,Shareholder Equity,Current Liabilities,EBIT,Total Assets,Total Liabilities,Revenue,Operating Income,Free Cash Flow
SUNDROP.NS,855.0499877929688,-40.67,381.565,3.0,-1099010000.0,14383800000.0,2334590000.0,-1439070000.0,17871920000.0,3488120000.0,8971350000.0,41530000.0,633180000.0
SUNFLAG.NS,303.54998779296875,10.91,486.57,0.75,1620600000.0,87663700000.0,10533300000.0,3013800000.0,111870100000.0,24190400000.0,35355900000.0,2848600000.0,1072900000.0
SUNPHARMA.NS,1626.5999755859375,43.27,300.992,16.0,109290400000.0,722180200000.0,181942100000.0,139834900000.0,921005800000.0,196146300000.0,520412500000.0,125812000000.0,119435100000.0
SUNTECK.NS,389.0,10.98,222.562,1.5,1503161000.0,32600300000.0,48824177000.0,2243320000.0,83265514000.0,50665214000.0,8531340000.0,1729471000.0,1573193000.0
SUNTV.NS,582.5,42.44,295.578,15.0,17029300000.0,116472800000.0,8645600000.0,22303300000.0,126364300000.0,9821200000.0,40150900000.0,15935200000.0,12793500000.0
SUPERHOUSE.NS,155.1199951171875,8.48,573.368,0.8,93398000.0,4565525000.0,3459383000.0,326513000.0,8607841000.0,3808609000.0,6399135000.0,142968000.0,-47081000.0
SUPERSPIN.NS,9.920000076293944,-0.38,10.04,0.0,-164064000.0,551921000.0,302655000.0,36883000.0,1001655000.0,449734000.0,66273000.0,34449000.0,32578000.0
SUPRAJIT.NS,463.6499938964844,7.95,93.066,2.5,992650000.0,12802180000.0,11184340000.0,2577620000.0,27323940000.0,14521760000.0,32769520000.0,2115790000.0,736760000.0
SUPREME.NS,72.27999877929688,2.09,64.282,0.0,104952000.0,5679642000.0,307497000.0,138444000.0,5996037000.0,315729000.0,662293000.0,102923000.0,-109289000.0
SUPREMEIND.NS,4598.10009765625,70.14,445.61,34.0,9608800000.0,56604400000.0,13142900000.0,12452500000.0,71678200000.0,15073800000.0,103591000000.0,10909200000.0,1132800000.0
SUPREMEINF.NS,116.18000030517578,-555.02,-2424.989,0.0,-14263154000.0,-62319543000.0,88410367000.0,-410354000.0,26703878000.0,89047686000.0,661656000.0,-569724000.0,70819000.0
SUPRIYA.NS,677.25,22.15,124.442,0.8,1879580000.0,9967600000.0,821620000.0,2501460000.0,11123140000.0,1155540000.0,6964850000.0,2403520000.0,22990000.0
SURAJEST.NS,288.0,17.2,178.152,1.0,1001640000.0,9027020000.0,4878670000.0,2017620000.0,17465540000.0,8438260000.0,5490920000.0,1976820000.0,-3270790000.0
SURAJLTD.NS,335.54998779296875,5.64,72.435,3.0,133047000.0,1330208000.0,870677000.0,230539000.0,2224713000.0,894505000.0,2310460000.0,175550000.0,-244992000.0
SURAKSHA.NS,318.79998779296875,6.38,40.56,0.0,318241000.0,2112397000.0,427166000.0,497906000.0,3335242000.0,1232931000.0,2520927000.0,496391000.0,213351000.0
SURANASOL.NS,31.39999961853028,-0.01,11.012,0.0,585000.0,562261000.0,34761000.0,2080000.0,598321000.0,36060000.0,388004000.0,-9725000.0,2702000.0
SURANAT&P.NS,18.809999465942383,1.82,11.521,0.0,240516000.0,1563917000.0,37864000.0,292941000.0,1798832000.0,91809000.0,159209000.0,-68046000.0,-39757000.0
SURYALAXMI.NS,67.19000244140625,2.48,143.41,0.0,36332000.0,2696874000.0,3655157000.0,375389000.0,7489727000.0,4792853000.0,7917646000.0,324175000.0,-136289000.0
SURYAROSNI.NS,280.1499938964844,13.23,113.322,6.0,3466000000.0,24652200000.0,6728300000.0,4861500000.0,32337400000.0,7685200000.0,74358700000.0,4564700000.0,2435700000.0
SUTLEJTEX.NS,39.33000183105469,-5.32,54.617,0.0,-684000000.0,8947900000.0,8093500000.0,-479200000.0,20512400000.0,11564500000.0,26246700000.0,-683000000.0,6300000.0
SUVEN.NS,236.6000061035156,-8.44,5.044,0.0,-1607450000.0,1099868000.0,234860000.0,-1606984000.0,1351833000.0,251965000.0,66558000.0,-1712489000.0,-1913804000.0
SUVIDHAA.NS,4.170000076293945,-0.79,1.819,0.0,-165800000.0,374600000.0,359000000.0,-162200000.0,779400000.0,393000000.0,106200000.0,-167700000.0,-61100000.0
SUYOG.NS,832.5999755859375,30.64,341.01,1.8,408368000.0,4006645000.0,1242119000.0,729483000.0,6842323000.0,2834574000.0,2051094000.0,638576000.0,-595569000.0
SUZLON.NS,59.59000015258789,1.53,4.493,0.0,20716300000.0,61057200000.0,59146400000.0,17014300000.0,129595900000.0,68538700000.0,108513200000.0,15676600000.0,7213500000.0
SVLL.NS,770.75,1.61,29.829,0.0,31206000.0,319535000.0,369191000.0,145632000.0,1436272000.0,1116737000.0,1230660000.0,132280000.0,137657000.0
SVPGLOB.NS,3.4600000381469727,-78.22,-87.521,0.0,-9895085000.0,-11217783000.0,18393765000.0,-9770953000.0,25743915000.0,33271091000.0,922072000.0,-6832158000.0,-3512891000.0
SWANENERGY.NS,436.0499877929688,25.01,310.606,0.1,7553030000.0,73427287000.0,27000172000.0,16554047000.0,136034998000.0,46831862000.0,49378686000.0,-2886453000.0,-21082764000.0
SWARAJENG.NS,4055.300048828125,142.21,345.093,104.5,1659837000.0,4192008000.0,2442334000.0,2233761000.0,6721520000.0,2529512000.0,16739636000.0,2069698000.0,1522031000.0
SWELECTES.NS,729.3499755859375,18.8,565.141,3.0,125974000.0,8566840000.0,5104672000.0,963058000.0,17495638000.0,8724663000.0,6144422000.0,581698000.0,-74758000.0
SWIGGY.NS,409.7000122070313,-16.07,46.38,0.0,-31167990000.0,102194870000.0,35875980000.0,-30162130000.0,152053180000.0,49858310000.0,150461240000.0,-33930950000.0,-29202830000.0
SWSOLAR.NS,275.29998779296875,4.68,43.097,0.0,814500000.0,10070600000.0,40388500000.0,2719900000.0,56300200000.0,46355000000.0,63018600000.0,2323900000.0,335300000.0
SYMPHONY.NS,960.0999755859376,26.0,110.751,4.0,2125000000.0,7605400000.0,5440300000.0,2894200000.0,13340400000.0,5735000000.0,15727000000.0,2951700000.0,2356200000.0
SYNCOMF.NS,17.459999084472656,0.67,3.094,0.0,494346000.0,3421576000.0,593110100.0,663776000.0,4132807000.0,711231000.0,4650126000.0,489378000.0,134768000.0
SYNGENE.NS,683.0499877929688,12.61,117.59,1.25,4962000000.0,47268000000.0,13964000000.0,7091000000.0,67959000000.0,20691000000.0,35128000000.0,6135000000.0,3975000000.0
SYRMA.NS,725.1500244140625,11.23,98.146,1.5,1698710000.0,17499640000.0,22134970000.0,2955350000.0,42046710000.0,23798520000.0,37866910000.0,2482490000.0,-686880000.0
TAINWALCHM.NS,227.8699951171875,7.41,164.344,3.0,49195000.0,1536202000.0,3100000.0,62939000.0,1671510000.0,135308000.0,164170000.0,8948000.0,94113000.0
TAJGVK.NS,435.6000061035156,22.42,102.761,2.0,1171900000.0,6549600000.0,1193400000.0,1374400000.0,8796900000.0,2247300000.0,4496800000.0,1258000000.0,754500000.0
TALBROAUTO.NS,277.8999938964844,15.57,102.58,0.7,944327000.0,6326377000.0,2683122000.0,1331294000.0,9505402000.0,3179025000.0,8270522000.0,977131000.0,262351000.0
TANLA.NS,631.2999877929688,36.01,168.499,12.0,5072828000.0,22682942000.0,10168600000.0,6332840000.0,33377067000.0,10694125000.0,40277215000.0,5970285000.0,5144704000.0
TARACHAND.NS,72.5,3.39,15.444,0.4,248572000.0,1213607000.0,614910000.0,404965000.0,3908581000.0,2694974000.0,2478180000.0,342653000.0,-166873000.0
TARC.NS,163.8300018310547,-4.97,35.325,0.0,-2312167000.0,10429560000.0,21125908000.0,-1367583000.0,42157339000.0,31724935000.0,336886000.0,-1419572000.0,57018000.0
TARIL.NS,502.0,8.05,41.708,0.2,2142728000.0,12519183000.0,8012217000.0,3188066000.0,21849782000.0,9126306000.0,19902203000.0,3070528000.0,-782155000.0
TARMAT.NS,57.83000183105469,0.63,57.685,0.0,18690000.0,1732690000.0,604196000.0,25049000.0,2358591000.0,625901000.0,1012835000.0,14512000.0,-151111000.0
TARSONS.NS,338.95001220703125,5.2,118.593,2.0,297700000.0,6302110000.0,1757340000.0,641870000.0,10800400000.0,4498290000.0,3924140000.0,482270000.0,-374690000.0
TASTYBITE.NS,9977.0,145.91,1213.219,2.0,256080000.0,3113120000.0,781290000.0,399330000.0,4550270000.0,1437150000.0,5531350000.0,234290000.0,258410000.0
TATACHEM.NS,947.5999755859376,12.49,847.634,11.0,2350000000.0,215940000000.0,61390000000.0,9950000000.0,377800000000.0,152790000000.0,147750000000.0,8320000000.0,-2440000000.0
TATACOMM.NS,1668.800048828125,52.54,106.006,25.0,18363600000.0,30211700000.0,125039100000.0,27987000000.0,265845800000.0,235603000000.0,229886600000.0,20947800000.0,7052200000.0
TATACONSUM.NS,1085.800048828125,13.39,202.133,8.25,12784700000.0,200010800000.0,58683000000.0,20667500000.0,319776800000.0,105873800000.0,175084100000.0,18797600000.0,15971100000.0
TATAELXSI.NS,5726.5,119.8,459.181,75.0,7849368000.0,28599685000.0,5296830000.0,10473854000.0,35857176000.0,7257487000.0,37290483000.0,9006680000.0,7956352000.0
TATAMOTORS.NS,700.25,60.91,315.493,6.0,278300000000.0,1161440000000.0,1780310000000.0,388630000000.0,3786420000000.0,2558880000000.0,4368210000000.0,40670000000.0,250600000000.0
TATAPOWER.NS,389.1499938964844,12.7,112.6,2.25,39710000000.0,358406700000.0,453830800000.0,106821100000.0,1567102200000.0,1141041800000.0,641277500000.0,96668700000.0,-45926500000.0
TATASTEEL.NS,159.22999572753906,3.63,73.032,3.6,34205100000.0,911696300000.0,860935600000.0,157538200000.0,2793948000000.0,1880420200000.0,2168403500000.0,144575900000.0,78412900000.0
TATATECH.NS,682.75,16.86,88.235,8.35,6769500000.0,35794200000.0,26830000000.0,9410300000.0,66642300000.0,30848100000.0,51643800000.0,8129800000.0,6677700000.0
TATVA.NS,1075.800048828125,3.02,315.614,2.0,57130000.0,7388240000.0,960270000.0,88690000.0,8362490000.0,974250000.0,3827140000.0,65540000.0,-516010000.0
TBOTEK.NS,1455.199951171875,21.53,112.421,0.0,2298910000.0,11950570000.0,48366610000.0,2978490000.0,62143270000.0,50192700000.0,16140390000.0,3057340000.0,2356250000.0
TBZ.NS,192.509994506836,11.07,98.312,2.25,683882000.0,6572094000.0,10213414000.0,1518740000.0,17693472000.0,11121378000.0,26198639000.0,1475105000.0,-388128000.0
TCI.NS,1171.0999755859375,55.56,281.267,12.5,4123810000.0,21547490000.0,3648040000.0,4783960000.0,27796490000.0,5885910000.0,44876670000.0,3482580000.0,51590000.0
TCIEXP.NS,700.4500122070312,21.62,199.169,10.0,858100000.0,7644100000.0,1347600000.0,1164900000.0,9186500000.0,1542400000.0,12082700000.0,1030500000.0,678100000.0
TCPLPACK.NS,3406.0,146.76,707.431,30.0,1430114000.0,6437587000.0,6041550000.0,2284697000.0,16117777000.0,9680190000.0,17425720000.0,2269486000.0,-264501000.0
TCS.NS,3016.199951171875,136.11,270.613,61.0,485530000000.0,947560000000.0,530010000000.0,661270000000.0,1596290000000.0,638580000000.0,2553240000000.0,622930000000.0,449710000000.0
TDPOWERSYS.NS,520.75,12.13,55.083,1.3,1745751000.0,8603044000.0,4918551000.0,2347119000.0,13637973000.0,5034929000.0,12564565000.0,2154935000.0,-164491000.0
TEAMGTY.NS,274.79998779296875,2.61,52.477,0.0,23470000.0,477675000.0,1521000.0,28153000.0,479347000.0,1672000.0,33196000.0,26400000.0,-8111000.0
TEAMLEASE.NS,1817.0,68.3,540.871,0.0,1087600000.0,9069000000.0,10346800000.0,1293000000.0,21446000000.0,12216500000.0,111558700000.0,844100000.0,733900000.0
TECHM.NS,1496.699951171875,51.2,309.254,45.0,42515000000.0,273615000000.0,126740000000.0,59749000000.0,444945000000.0,167028000000.0,529883000000.0,51675000000.0,51922000000.0
TECHNOE.NS,1449.5999755859375,37.88,321.618,7.0,4229455000.0,37396219000.0,9476944000.0,4911615000.0,50564118000.0,13167659000.0,22686608000.0,3312032000.0,2846113000.0
TEGA.NS,1845.5999755859373,29.81,209.965,2.0,2001200000.0,13966920000.0,5430290000.0,2861020000.0,20952020000.0,6985100000.0,16386510000.0,2384770000.0,248500000.0
TEJASNET.NS,586.9000244140625,9.94,218.141,2.5,4465300000.0,38463200000.0,62291600000.0,9264000000.0,104619700000.0,66156500000.0,84549600000.0,9247600000.0,-11427600000.0
TEMBO.NS,585.4000244140625,20.0,134.235,2.0,142078000.0,661215000.0,870803000.0,240704000.0,1629892000.0,968307000.0,4320785000.0,162972000.0,-148169000.0
TERASOFT.NS,289.1000061035156,7.52,97.948,0.0,94149000.0,1224391000.0,881130000.0,161653000.0,2133012000.0,908595000.0,1072559000.0,121468000.0,67352000.0
TEXINFRA.NS,95.4000015258789,-0.34,129.58,0.15,-72110000.0,13253640000.0,1870081000.0,76003000.0,15919302000.0,2655180000.0,158741000.0,-95536000.0,1797433000.0
TEXMOPIPES.NS,57.25,6.15,73.092,0.0,191819000.0,2161668000.0,916187000.0,234040000.0,3609729000.0,1461175000.0,3911957000.0,214169000.0,87312000.0
TEXRAIL.NS,138.4600067138672,5.47,70.338,0.5,2491776000.0,27972158000.0,15704499000.0,4817909000.0,48369529000.0,20067162000.0,51065719000.0,4241159000.0,-5791086000.0
TFCILTD.NS,309.6000061035156,11.78,131.363,3.0,1038132000.0,12163657000.0,3384528000.0,1621254000.0,21022666000.0,8859009000.0,2444858000.0,1487097000.0,696924000.0
TFL.NS,16.5,-1.12,6.158,0.0,-54076000.0,310920000.0,209848000.0,-35095000.0,100026700000.0,99674599000.0,149001000.0,-35095000.0,-47954000.0
TGBHOTELS.NS,11.630000114440918,0.66,25.829,0.0,19437000.0,760867000.0,289004000.0,33880000.0,1163320000.0,402453000.0,374918000.0,11970000.0,98462000.0
THANGAMAYL.NS,2014.4000244140625,36.08,354.658,12.5,1187100000.0,11023600000.0,13486200000.0,1956900000.0,25592200000.0,14568600000.0,49105800000.0,1972300000.0,-4823100000.0
THEINVEST.NS,153.9199981689453,7.52,134.866,0.0,425339000.0,7051798000.0,7744846000.0,1036345000.0,15423388000.0,7891551000.0,3529687000.0,811772000.0,1189347000.0
THEJO.NS,1929.699951171875,45.87,274.554,5.0,498937000.0,2977789000.0,981384000.0,719592000.0,4463912000.0,1260759000.0,5507261000.0,684593000.0,317852000.0
THELEELA.NS,441.8999938964844,3.94,128.647,0.0,478270000.0,35569160000.0,5255310000.0,5585050000.0,82661630000.0,46611750000.0,13005730000.0,4656510000.0,3451730000.0
THEMISMED.NS,104.9800033569336,-0.98,43.741,0.5,298330000.0,4026011000.0,1561246000.0,497144000.0,5880318000.0,1854321000.0,4055116000.0,391195000.0,192837000.0
THERMAX.NS,3305.199951171875,59.63,438.289,14.0,6344700000.0,49368900000.0,56350900000.0,9986400000.0,120380200000.0,70954400000.0,102558100000.0,8185200000.0,1401200000.0
THOMASCOOK.NS,166.57000732421875,5.4,48.643,0.45,2543300000.0,22596100000.0,38924700000.0,4729600000.0,71156900000.0,48790000000.0,81395700000.0,3348200000.0,6002500000.0
THOMASCOTT.NS,371.0499877929688,11.59,126.782,0.0,127976000.0,1059518000.0,321963000.0,178961000.0,1409396000.0,349878000.0,1610322000.0,171670000.0,-453294000.0
THYROCARE.NS,1385.800048828125,20.02,103.175,21.0,915100000.0,5467600000.0,1218400000.0,1484900000.0,6927500000.0,1456900000.0,6873500000.0,1357900000.0,1464300000.0
TI.NS,527.3499755859375,14.3,45.739,0.5,2295929000.0,8822464000.0,2652473000.0,2419420000.0,12128260000.0,3305796000.0,14341545000.0,2243764000.0,1715631000.0
TICL.NS,26.530000686645508,3.62,19.589,0.0,559800000.0,3036000000.0,3766300000.0,609900000.0,7236200000.0,4200000000.0,848600000.0,263000000.0,-45100000.0
TIIL.NS,2750.800048828125,112.31,781.518,20.0,2561904000.0,17723147000.0,9080319000.0,4080615000.0,29958098000.0,11822749000.0,25955839000.0,3075591000.0,478579000.0
TIINDIA.NS,3152.39990234375,33.26,286.093,3.0,6737100000.0,55357300000.0,52314300000.0,17148900000.0,159644800000.0,82721800000.0,189151400000.0,16009800000.0,4600000.0
TIL.NS,276.54998779296875,-0.33,12.405,0.0,28600000.0,823600000.0,2590700000.0,332500000.0,5221700000.0,4398100000.0,3152800000.0,54400000.0,-1366100000.0
TIMETECHNO.NS,462.1000061035156,17.79,127.548,2.5,3879400000.0,28921400000.0,10819000000.0,6205500000.0,43987500000.0,14366000000.0,54570400000.0,6152800000.0,2346900000.0
TIMKEN.NS,2939.39990234375,60.43,378.212,36.0,4473860000.0,28448650000.0,5117180000.0,5570180000.0,34253560000.0,5804910000.0,31341910000.0,5095510000.0,97500000.0
TINNARUBR.NS,819.4500122070312,25.41,104.006,4.0,483557000.0,1781569000.0,1302185000.0,734844000.0,3849936000.0,2068367000.0,5047149000.0,682762000.0,-335944000.0
TIPSFILMS.NS,466.2000122070313,-105.02,105.07,0.0,-454009000.0,454206000.0,2235714000.0,-434571000.0,2714785000.0,2260579000.0,740399000.0,-449904000.0,-1790658000.0
TIPSMUSIC.NS,588.9500122070312,13.21,16.392,9.0,1665615000.0,2095416000.0,1093290000.0,2234862000.0,3394028000.0,1298612000.0,3106873000.0,2045463000.0,1186912000.0
TIRUMALCHM.NS,289.3999938964844,-4.51,112.871,1.0,-461000000.0,11556700000.0,9259700000.0,83000000.0,38067500000.0,26510800000.0,20495100000.0,-123000000.0,-6787800000.0
TIRUPATIFL.NS,36.060001373291016,0.73,9.051,0.0,78554000.0,1070607000.0,222454000.0,121632000.0,1459284000.0,388677000.0,1149830000.0,108498000.0,-326306000.0
TITAGARH.NS,828.5999755859375,17.77,184.538,0.8,2763900000.0,24829800000.0,10976000000.0,4548900000.0,37622900000.0,12781300000.0,38677500000.0,4034600000.0,-3334300000.0
TITAN.NS,3568.10009765625,41.95,130.932,11.0,33370000000.0,116240000000.0,257930000000.0,54880000000.0,406470000000.0,290230000000.0,602980000000.0,50080000000.0,-10350000000.0
TNPETRO.NS,106.80999755859376,6.5,101.433,1.2,583500000.0,9118800000.0,2498200000.0,848300000.0,13543400000.0,4424600000.0,18232700000.0,381700000.0,-1802600000.0
TNPL.NS,156.6199951171875,-3.71,301.917,3.0,37300000.0,20870000000.0,24864800000.0,2214300000.0,58827800000.0,37957800000.0,44426900000.0,1240300000.0,3957800000.0
TOKYOPLAST.NS,125.54000091552734,1.07,64.847,0.0,13141000.0,615481000.0,363184000.0,38322000.0,1033794000.0,418313000.0,724743000.0,36612000.0,-69739000.0
TOLINS.NS,143.2100067138672,10.82,89.506,0.0,386820000.0,3244250000.0,438760000.0,551770000.0,3697530000.0,453280000.0,2924480000.0,526220000.0,-680840000.0
TORNTPHARM.NS,3651.60009765625,59.16,224.281,32.0,19112500000.0,75906900000.0,47171900000.0,29241900000.0,149897400000.0,73990500000.0,113172500000.0,29260600000.0,19732400000.0
TORNTPOWER.NS,1297.4000244140625,55.58,349.577,19.0,29885000000.0,176153100000.0,75894900000.0,42692300000.0,365733800000.0,183576000000.0,288409900000.0,38481200000.0,4747000000.0
TOTAL.NS,73.58999633789062,5.54,51.828,0.5,89301000.0,834746000.0,791299000.0,135951000.0,1729179000.0,894659000.0,6652448000.0,93449000.0,-34958000.0
TOUCHWOOD.NS,96.30999755859376,5.58,36.133,0.4,51859000.0,400403000.0,67280000.0,71869000.0,493819000.0,86964000.0,688545000.0,67981000.0,-34489000.0
TPHQ.NS,0.75,0.03,1.24,0.0,33754000.0,1359691000.0,144476000.0,48317000.0,1504167000.0,144476000.0,647953000.0,14843000.0,-255666000.0
TPLPLASTEH.NS,77.4800033569336,2.84,19.025,1.0,235929000.0,1476022000.0,818774000.0,351580000.0,2453526000.0,977504000.0,3493351000.0,350919000.0,-80142000.0
TRACXN.NS,52.88999938964844,-0.91,6.163,0.0,-95441000.0,657955000.0,398057000.0,7199000.0,1107292000.0,449337000.0,844673000.0,7199000.0,141531000.0
TRANSRAILL.NS,785.5,28.34,148.173,0.0,3266300000.0,18810700000.0,42341900000.0,6648700000.0,62330000000.0,43519300000.0,52122400000.0,6168800000.0,1454800000.0
TRANSWORLD.NS,261.54998779296875,15.44,364.49,1.5,339000000.0,8003300000.0,1371100000.0,668200000.0,11983500000.0,3980200000.0,4462700000.0,725300000.0,1355100000.0
TRAVELFOOD.NS,1108.300048828125,27.55,79.998,0.0,3631530000.0,10534030000.0,6018990000.0,5500490000.0,19027290000.0,8324910000.0,16875510000.0,4335350000.0,4528940000.0
TREEHOUSE.NS,8.289999961853027,-3.97,44.822,0.0,-173000000.0,1910200000.0,52100000.0,-30400000.0,1963600000.0,53400000.0,71400000.0,-39700000.0,-1148000.0
TREJHARA.NS,205.1300048828125,2.27,154.9,0.0,32902000.0,2251944000.0,108991000.0,53164000.0,2374071000.0,122127000.0,283710000.0,20245000.0,62936000.0
TREL.NS,33.22999954223633,2.37,50.401,1.0,526300000.0,12424600000.0,278000000.0,777900000.0,13255800000.0,832600000.0,826300000.0,194100000.0,-2842800000.0
TRENT.NS,5496.0,44.7,153.641,5.0,15467200000.0,54617400000.0,20106900000.0,21683300000.0,94196400000.0,38362800000.0,168737200000.0,19039900000.0,3927100000.0
TRF.NS,321.75,22.1,-323.083,0.0,257919000.0,834677000.0,1208659000.0,446237000.0,3393156000.0,2558479000.0,1199349000.0,275233000.0,897683000.0
TRIDENT.NS,28.729999542236328,0.85,8.669,0.5,3698800000.0,46209900000.0,12495300000.0,6047300000.0,71607200000.0,25397300000.0,69870800000.0,5292700000.0,7150400000.0
TRIGYN.NS,76.5,-0.18,240.471,0.0,117694000.0,7410564000.0,1495884000.0,292423000.0,9034222000.0,1623658000.0,8980518000.0,126815000.0,513656000.0
TRITURBINE.NS,525.5499877929688,10.78,38.733,4.0,3572000000.0,12164000000.0,7465000000.0,4915000000.0,20190000000.0,7995000000.0,20058000000.0,4104000000.0,1439000000.0
TRIVENI.NS,339.20001220703125,9.89,145.358,2.5,2431900000.0,31111700000.0,24824000000.0,4076800000.0,62421700000.0,30825500000.0,56892400000.0,3499500000.0,-4059300000.0
TRU.NS,9.829999923706056,-5.07,13.87,0.01,-592500000.0,1621369000.0,21866000.0,-225170000.0,6992271000.0,5370902000.0,1965005000.0,-225170000.0,2114174000.0
TTKHLTCARE.NS,1138.9000244140625,44.6,753.732,10.0,816569000.0,10650482000.0,2109231000.0,1102806000.0,12811867000.0,2161385000.0,7976276000.0,269333000.0,-168155000.0
TTKPRESTIG.NS,663.6500244140625,7.08,137.189,6.0,1124400000.0,18788200000.0,4771400000.0,1900600000.0,25348100000.0,6602500000.0,26927700000.0,1887400000.0,1152400000.0
TTL.NS,10.81999969482422,-2.83,3.945,0.0,40991000.0,901665000.0,709142000.0,198598000.0,2046814000.0,1145149000.0,2144315000.0,13823000.0,-151585000.0
